name_part_type,year,exam_type,name_part,count,mean_total_score,median_total_score,p25_total_score,p75_total_score,max_total_score
given_name,2013,CD,Bông,51,12.7059,12.25,9.625,15.875,23.25
given_name,2013,CD,Băng,31,13.2258,13.25,11.0,14.375,25.0
given_name,2013,CD,Bảo,629,13.3307,13.0,9.0,16.75,29.0
given_name,2013,CD,Bắc,124,12.5625,12.5,9.5,14.75,28.25
given_name,2013,CD,Bằng,137,13.073,12.25,9.25,16.0,28.0
given_name,2013,CD,Ca,41,12.2927,12.0,7.5,16.0,22.0
given_name,2013,CD,Cao,32,13.2812,13.875,9.6875,17.0625,23.5
given_name,2013,CD,Chang,73,12.0812,11.75,9.0,15.0,24.0
given_name,2013,CD,Chi,831,14.0418,14.0,10.5,17.25,28.75
given_name,2013,CD,Chinh,335,13.5567,13.25,10.25,17.0,29.0
given_name,2013,CD,Chiến,264,12.8352,13.0,9.25,16.0,26.25
given_name,2013,CD,Chung,415,12.8599,12.25,9.5,16.0,28.25
given_name,2013,CD,Chuyên,57,13.0833,12.25,9.0,17.0,22.5
given_name,2013,CD,Chánh,69,13.2283,12.5,9.0,16.5,23.5
given_name,2013,CD,Châm,87,13.7557,13.25,11.0,16.75,23.75
given_name,2013,CD,Châu,532,14.0141,13.375,10.5,17.25,28.25
given_name,2013,CD,Chí,114,13.2281,13.0,10.0,16.1875,25.5
given_name,2013,CD,Chính,176,12.3423,11.75,9.0,15.0625,27.5
given_name,2013,CD,Chúc,33,12.9242,12.75,10.25,15.0,21.75
given_name,2013,CD,Chương,151,12.8311,12.25,9.25,15.5,27.5
given_name,2013,CD,Công,425,12.8318,12.5,9.5,16.0,25.75
given_name,2013,CD,Cúc,272,13.2013,13.0,9.75,16.75,26.75
given_name,2013,CD,Cơ,46,13.1196,12.75,9.3125,16.0,22.25
given_name,2013,CD,CƯỜNG,37,10.5405,10.25,8.5,12.0,19.5
given_name,2013,CD,Cương,238,12.5462,12.25,9.25,15.0,25.0
given_name,2013,CD,Cường,1120,13.2194,12.75,9.5,16.25,29.0
given_name,2013,CD,Cảnh,199,12.2224,11.0,8.5,14.875,27.75
given_name,2013,CD,Cầm,67,12.9254,13.25,8.625,15.75,24.0
given_name,2013,CD,Cẩm,116,12.7866,12.75,9.5,15.75,28.0
given_name,2013,CD,Danh,271,13.036,13.0,9.25,16.125,28.5
given_name,2013,CD,Dinh,95,13.3632,13.5,9.75,15.625,26.0
given_name,2013,CD,Diên,42,11.9762,11.875,8.0,14.875,25.0
given_name,2013,CD,Diểm,39,12.3205,12.25,10.375,13.875,25.0
given_name,2013,CD,Diễm,763,13.4164,12.75,10.25,16.5,26.25
given_name,2013,CD,Diễn,37,13.8919,12.75,9.75,17.0,26.75
given_name,2013,CD,Diện,73,12.0,11.0,8.75,15.0,23.5
given_name,2013,CD,Diệp,209,13.9354,14.0,10.0,17.25,28.5
given_name,2013,CD,Diệu,365,13.2603,12.75,9.75,16.25,26.5
given_name,2013,CD,Doanh,44,13.0909,12.0,9.75,15.5625,27.75
given_name,2013,CD,Du,51,12.4216,12.0,10.0,15.5,21.0
given_name,2013,CD,Dung,1909,13.8757,13.5,10.25,17.25,29.25
given_name,2013,CD,Duy,1260,13.6244,13.25,9.5,17.0625,29.75
given_name,2013,CD,Duyên,1633,13.7701,13.5,10.25,16.75,42.75
given_name,2013,CD,Duyệt,30,12.8167,12.375,8.5625,16.375,25.0
given_name,2013,CD,Duẩn,48,12.375,12.5,7.5,16.25,24.25
given_name,2013,CD,Dân,80,12.6813,12.0,8.875,15.5,28.0
given_name,2013,CD,Dũng,931,13.0835,12.75,9.25,16.0,29.5
given_name,2013,CD,Dư,34,12.6691,12.125,9.25,14.125,28.0
given_name,2013,CD,Dương,1197,13.4347,12.75,9.75,16.5,29.25
given_name,2013,CD,Dưỡng,39,11.8654,11.25,7.875,15.125,24.75
given_name,2013,CD,Dịu,118,12.6695,12.75,9.5,14.9375,24.75
given_name,2013,CD,Dự,48,11.6406,11.625,8.25,13.8125,24.75
given_name,2013,CD,Em,46,12.8098,12.125,9.25,16.3125,27.5
given_name,2013,CD,Gia,31,14.9355,14.0,11.375,17.75,28.0
given_name,2013,CD,Giang,1412,13.9774,13.75,10.5,17.25,29.5
given_name,2013,CD,Giao,65,15.2077,15.25,11.5,19.0,24.0
given_name,2013,CD,Giàu,152,13.1414,12.25,9.6875,16.6875,26.5
given_name,2013,CD,Giáp,115,12.437,12.25,9.375,14.625,26.25
given_name,2013,CD,Gấm,106,13.8491,13.875,10.8125,17.0,22.0
given_name,2013,CD,HUY,38,10.6447,9.0,7.8125,12.25,22.25
given_name,2013,CD,Hai,49,12.6888,12.75,10.0,15.5,19.75
given_name,2013,CD,Hiên,144,13.1007,12.75,9.6875,16.25,25.5
given_name,2013,CD,Hiến,56,12.2857,10.5,8.75,15.0625,24.0
given_name,2013,CD,Hiếu,1573,13.1971,12.75,9.5,16.25,29.75
given_name,2013,CD,Hiền,2432,13.6984,13.5,10.0,17.0,28.25
given_name,2013,CD,Hiển,224,13.1942,12.875,9.25,16.3125,29.0
given_name,2013,CD,Hiệp,558,13.065,12.625,9.25,16.1875,29.75
given_name,2013,CD,Hiệu,78,12.4359,12.375,8.5,16.3125,24.25
given_name,2013,CD,Hoa,1453,13.7331,13.5,10.25,17.0,28.25
given_name,2013,CD,Hoan,120,12.7896,12.5,9.9375,16.0,25.0
given_name,2013,CD,Hoà,242,13.7975,13.5,10.5,17.0,27.0
given_name,2013,CD,Hoài,542,13.3135,12.5,9.8125,16.75,28.75
given_name,2013,CD,Hoàn,213,13.4508,12.5,10.25,16.75,25.0
given_name,2013,CD,Hoàng,1267,13.4075,13.25,9.75,16.75,32.0
given_name,2013,CD,Huy,1511,13.552,13.25,9.5,17.0,30.75
given_name,2013,CD,Huynh,62,12.1573,12.125,8.625,15.0,22.75
given_name,2013,CD,Huyên,99,12.7677,12.25,9.5,15.75,23.75
given_name,2013,CD,Huyền,2633,14.161,14.0,10.75,17.25,28.75
given_name,2013,CD,Huân,95,12.8474,11.25,8.75,16.125,28.75
given_name,2013,CD,Huê,58,14.1509,14.0,11.3125,17.125,28.0
given_name,2013,CD,Huấn,68,14.0331,13.875,11.25,16.8125,25.75
given_name,2013,CD,Huế,328,13.588,13.25,10.75,16.5,24.75
given_name,2013,CD,Huệ,910,13.526,13.25,10.0,16.75,29.25
given_name,2013,CD,Huỳnh,151,13.7136,13.25,11.0,16.375,25.25
given_name,2013,CD,Hà,2708,14.046,13.75,10.5,17.5,29.25
given_name,2013,CD,Hào,230,13.4609,13.125,9.0,16.75,29.75
given_name,2013,CD,Hân,434,13.979,13.75,10.8125,17.0,28.75
given_name,2013,CD,Hòa,722,13.2971,13.0,9.5,16.5,29.25
given_name,2013,CD,Hóa,59,11.6737,11.5,8.25,14.875,21.75
given_name,2013,CD,Hùng,1121,13.1073,12.5,9.25,16.25,29.5
given_name,2013,CD,Hưng,768,13.3786,13.25,9.5,16.5,29.5
given_name,2013,CD,Hương,2845,13.9757,13.5,10.5,17.25,29.0
given_name,2013,CD,Hướng,51,13.1471,12.25,9.25,17.125,24.75
given_name,2013,CD,Hường,796,14.0639,13.75,10.25,17.25,29.25
given_name,2013,CD,Hưởng,81,12.8642,12.25,9.25,15.75,27.75
given_name,2013,CD,Hạ,87,13.3879,13.25,9.625,16.5,27.75
given_name,2013,CD,Hạnh,1520,14.0084,13.75,10.5,17.25,28.75
given_name,2013,CD,Hải,1346,13.2306,13.0,9.5,16.5,28.25
given_name,2013,CD,Hảo,503,13.4212,12.75,10.0,16.75,29.75
given_name,2013,CD,Hận,32,10.7812,10.0,6.9375,13.25,20.5
given_name,2013,CD,Hậu,872,12.7362,12.25,9.1875,16.0,27.0
given_name,2013,CD,Hằng,2618,13.9206,13.75,10.5,17.0,28.5
given_name,2013,CD,Học,55,11.75,10.0,8.25,14.375,27.75
given_name,2013,CD,Hồ,42,11.5357,10.375,7.75,14.0,25.75
given_name,2013,CD,Hồng,1285,13.5031,13.0,10.0,16.75,28.5
given_name,2013,CD,Hội,70,12.075,11.125,8.5,14.75,24.25
given_name,2013,CD,Hợi,180,13.9083,13.5,9.75,17.0625,27.75
given_name,2013,CD,Hợp,110,12.8091,12.125,8.8125,15.75,26.5
given_name,2013,CD,Hữu,134,12.5243,12.25,9.0625,15.5,27.25
given_name,2013,CD,Kha,250,13.78,13.25,9.5625,16.75,29.25
given_name,2013,CD,Khang,312,14.028,13.75,10.0,17.0625,28.75
given_name,2013,CD,Khanh,312,13.7067,13.375,9.75,17.25,28.75
given_name,2013,CD,Khiêm,87,13.6466,13.5,10.125,16.75,23.75
given_name,2013,CD,Khoa,577,14.2084,14.0,10.0,18.0,30.0
given_name,2013,CD,Khuyên,120,13.2681,13.125,9.5,16.5625,28.75
given_name,2013,CD,Khuê,66,14.8333,15.25,11.25,18.25,28.0
given_name,2013,CD,Khánh,764,13.8285,13.75,10.0,17.0,29.75
given_name,2013,CD,Khôi,130,13.7,13.0,9.25,17.125,27.0
given_name,2013,CD,Khương,187,13.3396,12.75,9.25,16.75,27.25
given_name,2013,CD,Khải,170,13.5456,13.25,8.75,17.0,27.25
given_name,2013,CD,Kim,184,13.3533,13.25,10.1875,15.75,24.75
given_name,2013,CD,Kiên,315,12.8135,12.25,9.25,16.0,29.5
given_name,2013,CD,Kiều,555,12.6189,12.0,9.5,15.5,28.0
given_name,2013,CD,Kiệt,255,13.5608,13.0,9.625,17.125,29.0
given_name,2013,CD,Ký,42,12.8214,12.875,11.75,15.5,20.25
given_name,2013,CD,Kỳ,109,12.8624,11.75,8.75,16.0,29.0
given_name,2013,CD,LINH,40,11.55,10.25,8.375,14.0625,23.5
given_name,2013,CD,Lai,72,12.6458,12.0,9.25,15.0,27.0
given_name,2013,CD,Lam,173,13.1474,12.75,9.25,16.5,28.0
given_name,2013,CD,Lan,1131,13.7257,13.25,10.0,17.0,28.25
given_name,2013,CD,Lanh,78,11.734,11.125,8.0625,14.6875,28.5
given_name,2013,CD,Linh,4594,14.0168,13.5,10.5,17.25,29.5
given_name,2013,CD,Liêm,131,12.1679,11.25,9.0,14.875,25.75
given_name,2013,CD,Liên,917,13.6298,13.0,10.0,16.75,28.75
given_name,2013,CD,Liểu,33,14.0985,13.5,12.0,16.75,24.25
given_name,2013,CD,Liễu,240,12.6833,12.5,8.75,15.5,26.25
given_name,2013,CD,Loan,1039,13.56,13.5,10.25,16.625,29.25
given_name,2013,CD,Long,906,13.3855,13.0,9.5,17.0,29.75
given_name,2013,CD,Luyến,182,13.3386,12.75,10.5,16.0,27.75
given_name,2013,CD,Luyện,45,11.9944,12.5,8.75,15.25,23.75
given_name,2013,CD,Luân,336,13.2217,13.125,9.5,16.25,29.25
given_name,2013,CD,Luận,94,12.7447,11.625,9.0,16.6875,25.5
given_name,2013,CD,Luật,36,12.1667,11.5,7.5,16.0625,24.25
given_name,2013,CD,Ly,933,13.8021,13.25,10.0,17.5,27.75
given_name,2013,CD,Lài,109,13.195,13.0,9.25,16.5,27.75
given_name,2013,CD,Lành,200,12.205,11.75,8.6875,15.25,24.75
given_name,2013,CD,Lâm,594,13.2168,12.875,9.0,16.75,27.5
given_name,2013,CD,Lân,79,14.1171,14.0,10.0,17.0,24.75
given_name,2013,CD,Lãm,36,11.8194,11.25,6.6875,15.8125,28.5
given_name,2013,CD,Lê,177,13.8065,13.5,10.25,17.0,24.5
given_name,2013,CD,Lên,50,11.465,10.625,7.8125,15.1875,21.0
given_name,2013,CD,Lý,442,13.0351,12.875,9.75,16.0,26.5
given_name,2013,CD,Lĩnh,61,14.0041,13.75,10.25,17.5,25.5
given_name,2013,CD,Lưu,96,13.3307,13.0,9.6875,17.0,24.25
given_name,2013,CD,Lương,215,13.6206,13.0,9.875,16.625,26.75
given_name,2013,CD,Lượng,103,12.949,12.5,10.25,15.625,26.25
given_name,2013,CD,Lập,81,12.5802,12.5,9.5,15.75,23.5
given_name,2013,CD,Lệ,427,13.1254,12.5,10.0,15.75,27.5
given_name,2013,CD,Lịch,39,12.2556,12.5,9.125,14.925,23.25
given_name,2013,CD,Lộc,584,12.75,12.0,9.0,16.0,29.0
given_name,2013,CD,Lợi,385,12.5097,11.5,8.75,15.75,29.25
given_name,2013,CD,Lụa,83,14.1235,13.75,10.125,17.625,27.0
given_name,2013,CD,Lực,161,13.2484,12.75,9.0,16.75,27.0
given_name,2013,CD,Lựu,34,13.3162,13.25,11.0625,15.4375,24.25
given_name,2013,CD,Mai,1474,14.0586,13.5,10.5,17.25,28.25
given_name,2013,CD,Mi,199,12.799,12.25,9.75,15.25,26.25
given_name,2013,CD,Minh,1285,13.6304,13.25,10.0,16.75,30.25
given_name,2013,CD,Miền,33,12.8485,12.5,10.25,14.25,25.25
given_name,2013,CD,My,971,14.0878,13.75,10.75,17.0,27.5
given_name,2013,CD,Mây,34,14.4632,14.375,11.5625,17.1875,23.75
given_name,2013,CD,Mùi,32,13.25,12.75,9.9375,15.5625,24.0
given_name,2013,CD,Mơ,218,12.8337,13.0,9.75,15.25,24.25
given_name,2013,CD,Mạnh,455,12.8604,12.5,9.75,16.25,27.0
given_name,2013,CD,Mẫn,149,14.1326,13.5,10.5,17.5,28.0
given_name,2013,CD,Mận,43,14.5233,15.75,10.75,17.625,23.5
given_name,2013,CD,Mến,160,13.2891,12.75,9.1875,16.75,27.0
given_name,2013,CD,Mừng,35,13.0337,13.25,9.5,16.84,22.25
given_name,2013,CD,Mỹ,352,13.3585,12.75,9.75,16.75,28.0
given_name,2013,CD,NGHĨA,31,13.2419,13.75,9.625,15.125,27.75
given_name,2013,CD,Na,180,12.6722,12.5,9.1875,15.5625,27.75
given_name,2013,CD,Nam,1125,13.2127,13.0,9.25,16.5,29.75
given_name,2013,CD,Nga,1590,13.8158,13.5,10.25,17.0,30.75
given_name,2013,CD,Nghi,111,14.036,13.25,10.25,17.25,27.5
given_name,2013,CD,Nghiêm,55,10.9273,9.25,6.75,15.375,23.25
given_name,2013,CD,Nghiệp,42,10.7202,9.5,7.5,13.125,25.5
given_name,2013,CD,Nghĩa,768,12.7894,12.0,9.25,15.75,29.25
given_name,2013,CD,Nghị,55,11.5318,11.0,8.125,15.125,20.0
given_name,2013,CD,Ngoan,127,12.6693,12.5,9.375,15.25,25.5
given_name,2013,CD,Nguyên,1104,13.0014,12.5,9.5,16.25,28.25
given_name,2013,CD,Nguyễn,43,13.8198,12.5,9.25,17.5,25.0
given_name,2013,CD,Nguyện,51,12.0392,11.5,8.625,14.375,24.5
given_name,2013,CD,Nguyệt,614,13.423,13.25,10.0,16.5,27.5
given_name,2013,CD,Ngà,113,13.5664,13.25,11.0,16.0,28.75
given_name,2013,CD,Ngát,50,13.365,13.125,10.3125,17.125,22.5
given_name,2013,CD,Ngân,1758,14.0501,13.75,10.75,17.25,28.75
given_name,2013,CD,Ngọc,2335,14.2329,13.75,10.5,17.5,32.0
given_name,2013,CD,Nhanh,33,12.9621,13.75,10.25,14.75,23.0
given_name,2013,CD,Nhi,1645,14.0635,13.75,10.5,17.25,29.25
given_name,2013,CD,Nhiên,98,13.6276,13.375,10.0,16.75,26.0
given_name,2013,CD,Nho,30,13.5417,13.5,10.0,16.875,26.25
given_name,2013,CD,Nhu,39,12.9167,12.0,8.5,17.25,29.25
given_name,2013,CD,Nhung,1947,13.7602,13.5,10.0,17.0,29.5
given_name,2013,CD,Nhuận,30,11.475,11.0,8.625,14.25,21.75
given_name,2013,CD,Nhài,52,14.9375,14.375,11.4375,18.8125,26.25
given_name,2013,CD,Nhàn,407,14.1856,14.0,10.625,17.5,28.0
given_name,2013,CD,Nhâm,39,12.5769,12.25,8.75,15.625,27.25
given_name,2013,CD,Nhân,756,13.2179,12.5,9.25,16.75,29.25
given_name,2013,CD,Nhã,113,14.5,14.0,10.75,18.0,29.0
given_name,2013,CD,Nhơn,57,14.1316,13.75,10.0,18.25,26.25
given_name,2013,CD,Như,1061,13.6042,13.25,10.25,16.5,27.75
given_name,2013,CD,Nhạn,43,13.6337,13.75,10.125,17.25,24.25
given_name,2013,CD,Nhất,88,11.054,10.125,7.25,15.0625,26.75
given_name,2013,CD,Nhẫn,38,11.0987,11.0,7.5,13.75,21.75
given_name,2013,CD,Nhật,434,13.2252,12.25,9.5,16.9375,28.5
given_name,2013,CD,Nhị,65,13.6923,12.5,9.0,17.5,28.5
given_name,2013,CD,Nhớ,68,12.636,12.5,9.25,15.1875,25.5
given_name,2013,CD,Nhựt,208,12.8882,11.875,8.25,16.8125,27.5
given_name,2013,CD,Ni,113,12.2566,11.5,9.5,14.5,24.25
given_name,2013,CD,Ninh,191,12.8573,12.75,9.5,15.875,27.5
given_name,2013,CD,Ny,94,13.4415,13.25,10.25,16.4375,25.5
given_name,2013,CD,Năm,55,12.7455,12.5,9.75,15.375,26.5
given_name,2013,CD,Nương,109,12.9748,12.5,10.0,15.5,26.0
given_name,2013,CD,Nở,51,11.6961,11.75,9.625,13.625,21.25
given_name,2013,CD,Nụ,62,14.1815,13.75,11.0,17.1875,26.25
given_name,2013,CD,Nữ,155,13.0081,11.5,9.875,16.375,27.25
given_name,2013,CD,Oanh,1162,13.6475,13.5,10.0,16.5,28.75
given_name,2013,CD,Pha,38,11.7368,11.25,8.25,15.1875,23.25
given_name,2013,CD,Phi,269,12.8383,12.25,8.75,16.25,28.25
given_name,2013,CD,Phong,712,12.8676,12.5,9.0,16.0,29.5
given_name,2013,CD,Pháp,71,13.5986,14.25,10.0,16.625,26.5
given_name,2013,CD,Phát,463,13.5416,12.75,9.75,17.0,28.5
given_name,2013,CD,Phú,521,13.0557,12.75,9.5,16.0,35.75
given_name,2013,CD,Phúc,1083,13.5127,13.0,9.5,16.75,29.0
given_name,2013,CD,Phương,3172,13.7923,13.25,10.25,16.75,29.0
given_name,2013,CD,Phước,432,13.2558,12.5,9.4375,17.25,29.0
given_name,2013,CD,Phượng,1169,13.6549,13.25,10.25,16.5,29.25
given_name,2013,CD,Phấn,57,12.7632,12.5,8.75,15.5,24.25
given_name,2013,CD,Phụng,373,13.1655,13.0,9.5,16.5,29.5
given_name,2013,CD,Quan,33,13.8333,14.0,10.25,18.25,23.5
given_name,2013,CD,Quang,700,13.0461,12.75,9.25,16.25,28.0
given_name,2013,CD,Quy,83,12.5572,11.5,9.75,15.5,25.75
given_name,2013,CD,Quyên,830,13.8861,13.5,10.25,17.0,29.25
given_name,2013,CD,Quyết,155,12.5371,12.75,9.125,15.25,25.25
given_name,2013,CD,Quyền,233,12.8691,12.0,9.0,16.75,27.0
given_name,2013,CD,Quân,594,13.1187,12.75,9.5,16.25,28.75
given_name,2013,CD,Quí,100,13.225,12.875,9.5,15.5625,27.25
given_name,2013,CD,Quý,442,12.4084,11.75,8.5,16.0,27.75
given_name,2013,CD,Quảng,34,11.7353,12.0,9.5,14.5,18.5
given_name,2013,CD,Quế,74,13.2973,12.375,10.0,16.375,25.0
given_name,2013,CD,Quốc,286,12.4476,11.75,8.75,15.75,28.0
given_name,2013,CD,Quỳnh,1366,14.1229,13.75,10.5,17.25,29.0
given_name,2013,CD,Rin,37,10.3311,9.75,7.0,12.25,22.25
given_name,2013,CD,Sa,56,12.8304,11.0,9.5,17.5625,24.5
given_name,2013,CD,Sang,711,12.9237,12.25,9.25,16.0,29.5
given_name,2013,CD,Sao,33,12.7121,12.25,10.0,16.0,20.75
given_name,2013,CD,Sen,141,12.0567,11.75,8.75,15.0,24.25
given_name,2013,CD,Sim,38,11.0526,11.25,8.375,13.0,19.0
given_name,2013,CD,Sinh,199,11.5381,10.75,7.75,14.665,26.5
given_name,2013,CD,Son,57,12.7895,13.0,9.25,15.75,21.25
given_name,2013,CD,Sáng,145,12.6534,12.0,9.5,16.75,24.75
given_name,2013,CD,Sáu,44,11.8352,11.875,8.1875,15.0625,23.0
given_name,2013,CD,Sâm,61,11.9549,11.25,7.75,14.75,27.25
given_name,2013,CD,Sĩ,46,11.6685,10.625,8.8125,14.1875,23.5
given_name,2013,CD,SƠN,36,11.9097,11.25,9.6875,14.125,21.25
given_name,2013,CD,Sơn,1065,12.7681,12.5,9.0,15.75,29.25
given_name,2013,CD,Sương,474,13.3708,12.5,10.0625,16.5,27.5
given_name,2013,CD,Sự,60,12.6667,12.25,8.6875,16.125,27.5
given_name,2013,CD,Sỹ,67,11.6194,11.0,7.625,15.125,27.75
given_name,2013,CD,THÀNH,37,9.8311,9.25,7.25,11.25,20.75
given_name,2013,CD,TOÀN,30,12.9167,12.75,9.1875,15.1875,27.0
given_name,2013,CD,Thanh,1523,13.3915,13.0,9.75,16.625,28.75
given_name,2013,CD,Thao,85,13.6092,13.25,9.5,17.25,28.5
given_name,2013,CD,Thi,538,13.0795,12.5,9.5,16.0,26.5
given_name,2013,CD,Thiên,218,13.0241,12.5,9.0,16.4375,27.5
given_name,2013,CD,Thiết,61,12.3566,11.5,9.25,15.5,22.5
given_name,2013,CD,Thiện,577,13.5446,13.0,9.5,17.0,29.5
given_name,2013,CD,Thiệp,33,12.5985,12.0,9.0,16.0,24.5
given_name,2013,CD,Thiệu,33,11.0833,10.25,7.5,14.0,19.75
given_name,2013,CD,Tho,35,12.4357,12.0,9.75,15.5,20.5
given_name,2013,CD,Thoa,464,13.3879,12.75,10.25,16.0,27.5
given_name,2013,CD,Thoại,124,13.246,12.875,9.0,16.5625,26.25
given_name,2013,CD,Thu,1327,13.3424,12.75,10.0,16.5,28.0
given_name,2013,CD,Thuyên,59,11.7458,10.5,8.375,14.625,22.5
given_name,2013,CD,Thuyết,38,12.7434,11.5,9.8125,16.4375,24.5
given_name,2013,CD,Thuyền,42,11.2976,11.5,8.375,13.4375,21.5
given_name,2013,CD,Thuý,367,14.0763,13.75,10.5,17.25,26.75
given_name,2013,CD,Thuấn,38,14.8289,13.875,10.0,22.0,22.75
given_name,2013,CD,Thuần,46,13.0217,12.375,9.5,16.875,22.25
given_name,2013,CD,Thuận,627,12.5228,11.75,8.75,16.0,30.0
given_name,2013,CD,Thuật,30,10.9583,9.5,6.3125,14.125,26.0
given_name,2013,CD,Thuỳ,186,13.7836,13.75,10.0625,16.6875,28.5
given_name,2013,CD,Thuỷ,535,13.964,13.5,10.5,17.0,28.25
given_name,2013,CD,Thy,129,14.1027,13.75,10.75,17.5,27.0
given_name,2013,CD,Thành,1105,12.8199,12.25,8.75,16.5,28.75
given_name,2013,CD,Thái,511,12.527,12.0,9.5,15.25,27.75
given_name,2013,CD,Thân,61,11.5369,10.0,7.5,14.5,27.0
given_name,2013,CD,Thêm,94,12.1697,11.875,8.0,15.5,23.25
given_name,2013,CD,Thêu,30,12.7083,11.875,9.25,15.0,27.0
given_name,2013,CD,Thông,276,13.221,12.875,9.25,16.5625,27.5
given_name,2013,CD,Thùy,580,13.4248,13.25,9.75,16.25,28.0
given_name,2013,CD,Thúy,1036,13.557,13.0,10.25,16.5,27.25
given_name,2013,CD,Thăng,43,12.2035,11.25,8.875,14.75,27.5
given_name,2013,CD,Thơ,238,13.5095,13.25,10.5,16.5,25.75
given_name,2013,CD,Thơm,282,12.7507,12.625,9.75,16.0,27.5
given_name,2013,CD,Thư,863,14.1258,13.5,10.5,17.375,28.5
given_name,2013,CD,Thương,1002,13.1427,12.5,9.5,16.5,27.75
given_name,2013,CD,Thường,63,12.2817,11.25,7.875,16.625,21.0
given_name,2013,CD,Thưởng,38,12.2632,12.375,9.3125,15.125,20.0
given_name,2013,CD,Thạch,153,12.8121,12.25,9.5,16.0,24.0
given_name,2013,CD,Thạnh,100,13.6025,13.25,10.125,16.8125,28.0
given_name,2013,CD,Thảo,3824,13.8499,13.5,10.25,17.0,29.75
given_name,2013,CD,Thật,36,12.6389,11.5,7.9375,15.625,27.5
given_name,2013,CD,Thắm,543,13.4768,13.25,9.75,16.75,28.0
given_name,2013,CD,Thắng,909,12.915,12.25,9.5,16.0,29.25
given_name,2013,CD,Thế,98,12.2883,11.625,8.3125,15.6875,28.0
given_name,2013,CD,Thể,33,12.7424,12.5,8.75,16.25,21.0
given_name,2013,CD,Thịnh,679,13.5298,13.0,10.0,17.125,28.25
given_name,2013,CD,Thọ,187,12.8824,12.75,8.5,16.875,28.5
given_name,2013,CD,Thời,33,12.4545,9.5,8.75,15.25,28.5
given_name,2013,CD,Thụy,35,14.3714,14.0,11.5,16.125,26.75
given_name,2013,CD,Thủy,1397,13.6583,13.25,10.25,17.0,28.5
given_name,2013,CD,Thức,133,12.2069,11.25,8.25,15.75,26.0
given_name,2013,CD,Thực,42,12.0536,12.0,8.875,14.125,23.75
given_name,2013,CD,Tin,51,12.9412,12.25,10.25,16.375,23.75
given_name,2013,CD,Tiên,972,13.4938,13.25,10.0,16.75,27.75
given_name,2013,CD,Tiến,963,12.8515,12.5,9.25,16.0,29.5
given_name,2013,CD,Tiền,146,11.6524,10.75,8.5,14.125,25.5
given_name,2013,CD,Toan,37,12.1554,11.75,8.5,16.0,22.25
given_name,2013,CD,Toàn,694,12.5594,12.0,8.75,15.75,28.25
given_name,2013,CD,Toán,48,12.0052,11.5,9.0,14.75,23.75
given_name,2013,CD,Toản,119,14.3824,14.5,10.0,18.0,29.5
given_name,2013,CD,Trang,4677,14.128,13.75,10.75,17.25,29.75
given_name,2013,CD,Trinh,1436,13.4494,12.75,10.0,16.5,28.75
given_name,2013,CD,Triết,44,15.2273,15.625,12.125,18.5625,29.25
given_name,2013,CD,Triều,167,13.0329,11.75,8.75,16.25,28.0
given_name,2013,CD,Triệu,72,11.1944,10.75,8.4375,12.1875,25.0
given_name,2013,CD,Trung,1020,13.2321,12.5,9.25,16.75,29.0
given_name,2013,CD,Truyền,91,10.9038,10.5,7.625,14.0,20.75
given_name,2013,CD,Trà,203,12.8559,12.75,9.25,15.375,29.25
given_name,2013,CD,Trâm,976,13.9223,13.5,10.5,17.25,28.0
given_name,2013,CD,Trân,324,13.9884,13.5,10.75,17.25,28.25
given_name,2013,CD,Trình,107,12.5827,11.5,8.75,16.125,24.0
given_name,2013,CD,Trí,538,13.3699,12.5,9.5,17.0,29.25
given_name,2013,CD,Trúc,507,14.0493,13.5,10.25,17.75,28.5
given_name,2013,CD,Trường,658,12.5357,12.0,8.75,15.4375,27.75
given_name,2013,CD,Trưởng,47,12.7394,12.25,9.875,15.125,26.5
given_name,2013,CD,Trầm,67,12.2164,12.25,8.75,16.0,22.25
given_name,2013,CD,Trọng,381,12.3812,12.0,8.75,15.5,30.0
given_name,2013,CD,Trực,68,10.9191,9.75,7.4375,13.5625,26.0
given_name,2013,CD,Tuyên,173,13.2673,12.75,10.0,16.75,24.75
given_name,2013,CD,Tuyến,277,13.2419,13.25,9.5,16.5,24.25
given_name,2013,CD,Tuyết,710,13.3875,13.0,10.25,16.0,28.5
given_name,2013,CD,Tuyền,774,13.595,13.25,10.5,16.5,26.5
given_name,2013,CD,Tuyển,61,11.8934,11.5,8.0,14.5,25.5
given_name,2013,CD,Tuân,148,12.2736,12.25,8.75,15.5,25.75
given_name,2013,CD,Tuấn,1914,12.6819,12.25,9.0,15.75,29.5
given_name,2013,CD,Tuất,35,12.95,12.0,10.25,15.625,23.75
given_name,2013,CD,Tuệ,43,12.5237,12.75,9.25,15.5,26.25
given_name,2013,CD,Ty,44,12.858,13.125,10.1875,15.3125,23.5
given_name,2013,CD,TÀI,38,13.6645,12.875,9.75,17.0625,22.25
given_name,2013,CD,TÂM,34,11.9118,11.5,9.75,14.5625,19.0
given_name,2013,CD,Tài,829,12.8453,12.0,9.0,16.0,29.5
given_name,2013,CD,Tám,31,10.8468,11.0,7.875,14.0,17.25
given_name,2013,CD,Tâm,1577,13.3627,13.0,9.5,16.5,28.25
given_name,2013,CD,Tân,614,12.8103,12.125,9.25,16.1875,29.0
given_name,2013,CD,Tây,62,12.5,11.75,9.5,15.75,27.25
